              disk0               disk1       cpu    load average
    KB/t  tps  MB/s     KB/t  tps  MB/s  us sy id   1m   5m   15m
  253.82   93 22.99   186.10  410 74.47  34  7 59  14.39 30.23 42.15
  232.15   11  2.49    62.97  944 58.04  83 17  1  119.44 52.23 49.82
  143.25   27  3.80    65.10 1597 101.51  85 15  0  198.66 71.35 56.63
  103.63   24  2.41    68.87 1542 103.72  85 15  0  265.18 89.73 63.32
  103.35   30  2.99    59.93 1536 89.87  85 15  0  315.10 106.32 69.52
   95.33   24  2.23    65.90 1418 91.24  85 15  0  372.08 125.39 76.71
  169.90   29  4.78    58.35 1640 93.43  85 15  0  397.44 138.96 82.10
  108.13   25  2.65    60.86 1595 94.79  85 15  0  437.26 156.02 88.82
  166.15   23  3.75    64.17 1443 90.41  85 15  0  417.13 161.06 91.40
  121.81   29  3.44    67.65 1466 96.85  85 15  0  427.69 171.96 96.09
  156.35   26  3.98    59.37 1592 92.32  85 15  0  437.12 182.57 100.75
  123.08   25  3.03    55.72 1712 93.15  85 15  0  476.77 199.45 107.70
  180.56   24  4.26    66.38 1556 100.86  85 15  0  419.87 196.44 107.70
  155.72   24  3.66    70.77 1393 96.27  85 15  0  441.86 208.44 113.00
  114.72   30  3.36    73.79 1524 109.80  85 15  0  470.56 222.31 119.04
   96.59   25  2.38    55.01 1677 90.09  85 15  0  465.95 229.25 122.69
  138.20   28  3.82    55.79 1655 90.16  85 15  0  489.34 241.99 128.45
  120.98   22  2.65    67.21 1473 96.67  85 15  0  485.37 249.47 132.44
  204.27   21  4.13    65.81 1313 84.35  86 14  0  516.04 263.84 138.91
  187.37   23  4.28    68.29 1427 95.17  85 15  0  491.67 266.68 141.37
              disk0               disk1       cpu    load average
    KB/t  tps  MB/s     KB/t  tps  MB/s  us sy id   1m   5m   15m
  144.59   28  3.94    63.87 1522 94.93  85 15  0  490.76 273.67 145.29
  146.87   25  3.64    57.32 1698 95.07  85 15  0  516.27 286.23 151.25
  183.10   21  3.83    68.97 1436 96.74  85 15  0  538.82 298.64 157.23
  153.53   27  4.11    75.44 1346 99.14  85 15  0  544.00 307.76 162.12
  145.72   27  3.80    60.63 1496 88.59  85 15  0  568.87 320.87 168.48
  108.38   27  2.89    59.17 1669 96.44  85 15  0  542.61 323.11 171.04
  136.35   24  3.21    58.99 1629 93.82  85 15  0  535.22 328.95 174.90
  193.40   23  4.31    60.35 1400 82.50  85 15  0  555.00 339.97 180.60
  109.39   26  2.83    73.05 1469 104.77  85 15  0  571.06 350.45 186.18
  143.61   20  2.85    61.62 1544 92.90  85 15  0  572.99 357.99 190.77
  201.81   23  4.49    64.54 1633 102.92  85 15  0  546.65 359.11 193.10
  160.17   22  3.41    59.78 1526 89.07  85 15  0  531.88 361.84 196.00
  171.37   21  3.51    72.55 1315 93.19  85 15  0  510.88 362.63 198.20
  187.98   23  4.31    81.78 1202 95.99  86 14  0  520.18 369.63 202.61
  159.11   23  3.65    67.80 1407 93.16  85 15  0  524.20 375.25 206.54
  169.93   24  3.92    66.08 1632 105.31  85 15  0  538.94 383.29 211.36
  146.35   32  4.57    56.94 1592 88.53  85 15  0  538.41 388.14 215.08
   93.99   30  2.79    63.45 1618 100.24  85 15  0  528.49 391.16 218.19
  125.41   22  2.67    66.67 1312 85.43  85 15  0  547.36 399.65 223.22
  158.49   25  3.82    61.53 1670 100.35  85 15  0  509.40 396.51 224.17
              disk0               disk1       cpu    load average
    KB/t  tps  MB/s     KB/t  tps  MB/s  us sy id   1m   5m   15m
  179.36   29  5.13    57.11 1750 97.62  85 15  0  524.77 403.40 228.62
   90.95   28  2.53    56.16 1556 85.37  85 15  0  543.47 411.47 233.53
  120.75   20  2.40    70.08 1381 94.53  85 15  0  568.01 421.06 239.01
  107.13   27  2.83    62.58 1533 93.71  84 16  0  538.79 419.98 240.78
  182.33   24  4.31    64.49 1554 97.84  86 14  0  524.26 421.00 243.24
  172.25   28  4.77    60.11 1571 92.23  85 15  0  538.55 427.42 247.60
  154.45   26  3.97    66.01 1449 93.42  85 15  0  549.91 433.54 251.87
  122.66   26  3.10    62.27 1576 95.81  85 15  0  530.97 433.56 254.02
  122.95   26  3.17    50.85 1946 96.63  84 16  0  528.77 436.11 257.01
  142.81   24  3.32    61.61 1553 93.44  84 16  0  479.90 428.66 256.45
  187.95   24  4.33    66.14 1452 93.77  85 15  0  512.28 437.29 261.53
  108.27   23  2.39    69.34 1319 89.32  86 14  0  501.88 437.25 263.55
  164.98   26  4.22    70.74 1406 97.13  85 15  0  495.57 437.77 265.75
  182.98   19  3.43    62.15 1541 93.54  86 14  0  518.13 444.47 270.13
  143.50   26  3.62    57.28 1709 95.58  84 16  0  497.24 442.34 271.41
  111.12   29  3.20    65.27 1636 104.28  84 16  0  461.17 436.37 271.29
  113.79   28  3.12    71.01 1435 99.53  85 15  0  470.50 439.23 274.23
  204.09   22  4.44    69.18 1335 90.21  85 15  0  444.68 434.89 274.63
  162.03   24  3.73    64.87 1498 94.89  85 15  0  435.56 433.30 275.94
  138.84   21  2.89    59.72 1564 91.19  85 15  0  465.94 439.89 280.12
